Price,Adj Close,Close,High,Low,Open,Volume
Ticker,DIS,DIS,DIS,DIS,DIS,DIS
Date,,,,,,
2010-01-04 00:00:00+00:00,27.715314865112305,32.06999969482422,32.75,31.8700008392334,32.5,13700400
2010-01-05 00:00:00+00:00,27.64617919921875,31.989999771118164,32.15999984741211,31.700000762939453,32.06999969482422,10307700
2010-01-06 00:00:00+00:00,27.49925994873047,31.81999969482422,32.0,31.68000030517578,31.899999618530273,10709500
2010-01-07 00:00:00+00:00,27.507904052734375,31.829999923706055,31.860000610351562,31.540000915527344,31.770000457763672,8202100
2010-01-08 00:00:00+00:00,27.551109313964844,31.8799991607666,31.940000534057617,31.530000686645508,31.65999984741211,7657500
2010-01-11 00:00:00+00:00,27.101722717285156,31.360000610351562,31.739999771118164,31.09000015258789,31.530000686645508,11250500
2010-01-12 00:00:00+00:00,26.635046005249023,30.81999969482422,31.1200008392334,30.68000030517578,31.020000457763672,14618300
2010-01-13 00:00:00+00:00,27.041227340698242,31.290000915527344,31.3700008392334,30.8700008392334,30.889999389648438,9620600
2010-01-14 00:00:00+00:00,26.807886123657227,31.020000457763672,31.18000030517578,30.959999084472656,31.1299991607666,9235600
2010-01-15 00:00:00+00:00,26.444921493530273,30.600000381469727,31.149999618530273,30.40999984741211,31.010000228881836,13936400
2010-01-19 00:00:00+00:00,26.79924774169922,31.010000228881836,31.190000534057617,30.5,30.59000015258789,9662100
2010-01-20 00:00:00+00:00,26.95480728149414,31.190000534057617,31.239999771118164,30.719999313354492,31.0,13302800
2010-01-21 00:00:00+00:00,26.453561782836914,30.610000610351562,31.420000076293945,30.56999969482422,31.139999389648438,15403600
2010-01-22 00:00:00+00:00,25.909107208251953,29.979999542236328,30.709999084472656,29.950000762939453,30.5,14459400
2010-01-25 00:00:00+00:00,25.857257843017578,29.920000076293945,30.229999542236328,29.549999237060547,30.219999313354492,11155800
2010-01-26 00:00:00+00:00,25.63256072998047,29.65999984741211,29.940000534057617,29.31999969482422,29.799999237060547,11197300
2010-01-27 00:00:00+00:00,25.338729858398438,29.31999969482422,29.809999465942383,29.010000228881836,29.559999465942383,16121200
2010-01-28 00:00:00+00:00,25.364652633666992,29.350000381469727,29.479999542236328,28.709999084472656,29.43000030517578,17126000
2010-01-29 00:00:00+00:00,25.537498474121094,29.549999237060547,29.81999969482422,29.25,29.3700008392334,14507900
2010-02-01 00:00:00+00:00,25.511573791503906,29.520000457763672,29.770000457763672,29.34000015258789,29.600000381469727,10894200
2010-02-02 00:00:00+00:00,25.909107208251953,29.979999542236328,30.010000228881836,29.219999313354492,29.530000686645508,10100900
2010-02-03 00:00:00+00:00,26.574548721313477,30.75,30.8700008392334,29.790000915527344,29.920000076293945,15976200
2010-02-04 00:00:00+00:00,25.641202926635742,29.670000076293945,30.489999771118164,29.65999984741211,30.280000686645508,13407100
2010-02-05 00:00:00+00:00,25.528858184814453,29.540000915527344,29.84000015258789,28.989999771118164,29.6299991607666,11956100
2010-02-08 00:00:00+00:00,25.476999282836914,29.479999542236328,29.950000762939453,29.459999084472656,29.760000228881836,10656800
2010-02-09 00:00:00+00:00,25.788116455078125,29.84000015258789,30.040000915527344,29.479999542236328,29.889999389648438,14376800
2010-02-10 00:00:00+00:00,25.95231819152832,30.030000686645508,30.09000015258789,29.030000686645508,29.15999984741211,24191900
2010-02-11 00:00:00+00:00,26.064666748046875,30.15999984741211,30.43000030517578,29.760000228881836,29.81999969482422,12389400
2010-02-12 00:00:00+00:00,25.98688316345215,30.06999969482422,30.200000762939453,29.860000610351562,29.860000610351562,12802700
2010-02-16 00:00:00+00:00,26.33257293701172,30.469999313354492,30.5,30.170000076293945,30.280000686645508,9061600
2010-02-17 00:00:00+00:00,26.669612884521484,30.860000610351562,30.93000030517578,30.3799991607666,30.540000915527344,9768600
2010-02-18 00:00:00+00:00,26.807886123657227,31.020000457763672,31.06999969482422,30.68000030517578,30.860000610351562,8212300
2010-02-19 00:00:00+00:00,26.9893741607666,31.229999542236328,31.520000457763672,30.850000381469727,30.940000534057617,12595600
2010-02-22 00:00:00+00:00,26.89431381225586,31.1200008392334,31.469999313354492,31.059999465942383,31.350000381469727,7868200
2010-02-23 00:00:00+00:00,26.721466064453125,30.920000076293945,31.270000457763672,30.860000610351562,31.030000686645508,10228300
